,EXH1.DE,EXV6.DE,EXV7.DE,EXH3.DE,EXH9.DE,IOGP.L,WNRG.L,XDW0.DE,IESU.L,GDIG.L,ISAG.L,GDX.L,GJGB.L,SPGP.L,IAUP.L,EXXY.DE,XDBC.DE,CMFP.L,CMOD.L,EQNR.OL,AKRBP.OL,DNO.OL,SUBC.OL,TGS.OL,BORR.OL,SHEL.L,BP.L,TTE.PA,NESTE.HE,CNA.L,ENGI.PA,RWE.DE,EOAN.DE,FORTUM.HE,ORSTED.CO,XOM,CVX,COP,FANG,DVN,EOG,OXY,APA,EQT,AR,RRC,CNX,LNG,SLB,HAL,BKR,CNQ.TO,SU.TO,CVE.TO,TOU.TO,ARX.TO,BIR.TO,PEY.TO,WCP.TO,VET.TO,NEM,AEM,B,GFI,AU,KGC,HMY,FNV,WPM,RGLD,PAAS,SSRM,IAG,BTG,EDV.TO,K.TO,ELD.TO,EQX.TO,LUG.TO,FRES.L,HOC.L,ANTO.L,GLEN.L,RIO.L,AAL.L,BHP.L,FCX,SCCO,TECK-B.TO,FM.TO,HBM.TO,LUN.TO,IVN.TO,ERO.TO,CS.TO,NEXA,BOL.ST,ATYM.L,CAML.L,AA,CENX,KALU,CSTM,VALE,ERA.PA,OUT1V.HE,SBSW,FXPO.L,MT.AS,SSAB-B.ST,STLD,CIA.TO,LIF.TO,BTU,HCC,CNR,ARLP,NC,MPE.L,RE.L,ADM,BG,CCJ,CCO.TO,NXE,UEC,DNN,UUUU,URG,PDN.AX,U-UN.TO,BWXT,LEU,CCL,AFM.V,SIP.BR,LOTB.BR,AI.PA,HEI.DE,NHY.OL,CLF,HSY,BARN.SW,NESN.SW,FRO.OL,OET.OL,DHT,NAT,HAFNI.OL,TRMD-A.CO,TNK,SBLK,GNK,PANL,2020.OL
1989-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43339,8.95419,6.51268,,6.48083,,9.86438,8.30513,4.60081,,8.65771,,,11.646,10.9377,18.9035,,,,,,,,,,49.2025,13.557,9.91653,10.8965,,16.877,,,,5.29882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7552,,,,,,,,,,,,,,,,,,4.38045,,,8.90177,,,,,,,,,,,,,6.64392,,,,,,,3.93843,9.51226,,,,,,,,,,,,,
1989-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74766,9.0153,6.93178,,6.84551,,10.1102,10.3564,4.74506,,8.63683,,,12.3851,11.529,19.7074,,,,,,,,,,48.6178,13.9751,10.6819,11.6958,,15.1095,,,,5.53776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0467,,,,,,,,,,,,,,,,,,4.17643,,,10.2513,,,,,,,,,,,,,7.91904,,,,,,,4.26219,10.0265,,,,,,,,,,,,,
1989-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4622,9.41072,8.43337,,6.3599,,10.5426,10.5983,4.48905,,8.62297,,,13.0369,12.9896,22.0123,,,,,,,,,,49.9661,15.3029,10.1394,11.1275,,21.5503,,,,8.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5907,,,,,,,,,,,,,,,,,,4.88832,,,10.0928,,,,,,,,,,,,,8.45448,,,,,,,4.47606,9.49531,,,,,,,,,,,,,
1989-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62792,10.1727,7.72783,,6.81265,,10.8704,10.2687,4.46053,,8.59538,,,12.5193,12.412,20.5935,,,,,,,,,,49.9613,14.8053,10.3688,12.7352,,25.7776,,,,6.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.368,,,,,,,,,,,,,,,,,,4.41835,,,10.3049,,,,,,,,,,,,,8.51342,,,,,,,4.532,9.46493,,,,,,,,,,,,,
1989-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82656,11.4466,7.12857,,7.91012,4.10875,10.1821,10.3914,4.34057,,8.55431,,,12.4231,12.1064,20.9773,,,,,,,,,,49.4138,14.5113,11.1532,13.2195,,17.103,,,,3.98898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3783,,,,,,,,,,,,,,,,,,4.40855,,,9.72872,,,,,,,,,,,,,6.93226,,,,,,,4.12575,9.77652,,,,,,,,,,,,,
1989-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16401,11.482,7.11158,,8.83071,4.73942,11.0648,11.3091,4.28339,,8.53393,,,13.5565,13.2662,23.9869,,,,,,,,,,55.3309,16.4812,13.2895,15.2274,,18.7685,,,,3.48205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4215,,,,,,,,,,,,,,,,,,4.65979,,,10.4017,,,,,,,,,,,,,6.74026,,,,,,,4.29032,9.87718,,,,,,,,,,,,,
1989-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68199,11.3177,7.62905,,10.1298,5.16673,10.9557,12.6247,4.70142,,8.5204,,,14.3507,14.0678,24.9264,,,,,,,,,,58.638,14.8985,13.1643,15.4225,,17.8869,,,,3.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4863,,,,,,,,,,,,,,,,,,5.01375,,,11.2136,,,,,,,,,,,,,6.8153,,,,,,,4.06618,10.2545,,,,,,,,,,,,,
1990-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0082,11.0575,7.51991,,9.09809,4.6433,9.74583,10.3707,4.23295,,8.43345,,,13.6621,13.68,22.9734,,,,,,,,,,63.2327,17.1675,14.0085,17.1733,,15.1752,,,,3.19526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9276,,,,,,,,,,,,,,,,,,4.64963,,,9.61219,,,,,,,,,,,,,6.27907,,,,,,,3.9553,9.01822,,,,,,,,,,,,,
1990-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07947,11.1632,7.67272,,9.05544,4.52052,10.2922,10.4913,4.27898,,8.39392,,,13.7191,14.5882,24.8014,,,,,,,,,,63.4219,16.868,15.2756,13.5657,,15.9432,,,,2.93564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0988,,,,,,,,,,,,,,,,,,4.46354,,,10.0455,,,,,,,,,,,,,5.99291,,,,,,,4.13748,8.21955,,,,,,,,,,,,,
1990-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88599,11.1645,7.78061,,9.28189,4.69687,10.1396,10.9876,4.12972,,8.34827,,,15.1206,14.7115,26.5917,,,,,,,,,,57.6184,14.9867,14.7847,13.357,,14.6046,,,,2.43306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1658,,,,,,,,,,,,,,,,,,4.8721,,,10.8234,,,,,,,,,,,,,7.1862,,,,,,,4.70283,8.95004,,,,,,,,,,,,,
1990-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68037,10.8789,7.50786,,8.99221,4.3734,9.93893,10.1267,3.82979,,6.9461,,,14.4141,13.8389,24.86,,,,,,,,,,50.8677,10.7825,13.0311,12.1239,,13.3321,,,,3.09734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0612,,,,,,,,,,,,,,,,,,4.91994,,,11.1749,,,,,,,,,,,,,6.66857,,,,,,,4.09133,9.07688,,,,,,,,,,,,,
1990-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30661,11.6571,8.09268,,9.61215,4.76446,10.1464,10.2716,4.23812,,11.088,,,16.8392,16.0303,28.1734,,,,,,,,,,55.4673,12.2942,15.1748,11.827,,11.6385,,,,2.54483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8022,,,,,,,,,,,,,,,,,,5.79573,,,12.5722,,,,,,,,,,,,,7.8311,,,,,,,4.43735,9.88387,,,,,,,,,,,,,
1990-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.23235,11.6564,7.71213,,9.6514,4.73879,9.6673,10.0113,4.08924,,8.27115,,,16.4974,15.5403,26.1056,,,,,,,,,,52.6059,12.0096,15.7008,12.1997,,11.5758,,,,1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6311,,,,,,,,,,,,,,,,,,5.40077,,,12.0916,,,,,,,,,,,,,8.16781,,,,,,,4.41343,10.5679,,,,,,,,,,,,,
1990-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96537,13.2264,8.69287,,9.9772,4.78105,9.67698,11.3138,4.03171,,8.23943,,,18.6849,17.652,30.1756,,,,,,,,,,59.4615,12.6161,17.8605,12.6991,,12.3551,,,,2.16121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4387,,,,,,,,,,,,,,,,,,6.19257,,,11.8219,,,,,,,,,,,,,7.00409,,,,,,,4.10456,10.8072,,,,,,,,,,,,,
1990-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62403,12.5279,8.46445,,9.16722,4.61408,8.98656,11.1276,4.12728,,8.1643,,,18.2105,16.9731,28.9513,,,,,,,,,,52.3718,11.6389,17.2977,13.5305,,10.202,,,,1.78459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8548,,,,,,,,,,,,,,,,,,4.03788,,,11.2595,,,,,,,,,,,,,5.9058,,,,,,,3.49574,10.6495,,,,,,,,,,,,,
1990-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35337,12.1171,7.61772,,10.6956,5.23652,7.4503,13.057,4.14838,,7.42191,,,17.1777,16.3163,27.2992,,,,,,,,,,48.8303,10.9012,17.9476,13.1499,,8.49865,,,,1.88778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8377,,,,,,,,,,,,,,,,,,3.24682,,,11.409,,,,,,,,,,,,,4.15379,,,,,,,3.05891,10.0401,,,,,,,,,,,,,
1990-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29732,11.0882,7.54343,,8.68237,5.2641,7.54626,10.5966,4.28846,,6.70676,,,15.6373,14.1271,24.8959,,,,,,,,,,43.2427,8.28626,15.3759,11.8707,,7.2409,,,,1.17279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6449,,,,,,,,,,,,,,,,,,2.02248,,,10.7374,,,,,,,,,,,,,4.17019,,,,,,,2.83787,9.53098,,,,,,,,,,,,,
1990-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71528,11.4741,8.11973,,8.04413,4.37692,8.4179,11.0646,4.31815,,5.35338,,,15.8821,15.0867,25.7775,,,,,,,,,,41.7058,9.11565,15.383,11.5779,,6.02056,,,,1.05315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.369,,,,,,,,,,,,,,,,,,2.14904,,,11.1466,,,,,,,,,,,,,4.40563,,,,,,,3.33713,9.70941,,,,,,,,,,,,,
1990-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93117,11.9257,7.74897,,8.13252,4.13376,6.9716,9.63836,4.20743,,5.35338,,,16.2858,14.4532,24.0199,,,,,,,,,,48.1901,10.3876,17.158,11.4449,,6.8233,,,,0.702097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5903,,,,,,,,,,,,,,,,,,2.61341,,,10.9658,,,,,,,,,,,,,4.69657,,,,,,,3.68656,10.4029,,,,,,,,,,,,,
1991-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8483,11.6508,7.51863,,6.76611,3.36963,7.02445,8.18896,3.87974,,5.32156,,,16.154,14.2885,23.2871,,,,,,,,,,42.0439,8.64,14.8995,10.8477,,6.78274,,,,0.930565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6988,,,,,,,,,,,,,,,,,,3.4352,,,9.77459,,,,,,,,,,,,,5.53628,,,,,,,3.93486,10.9616,,,,,,,,,,,,,
1991-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6395,12.4026,8.14724,,7.458,4.01819,7.57892,9.64864,3.99666,,5.97787,,,17.8213,16.9002,27.9264,,,,,,,,,,42.7376,9.04802,15.8562,11.36,,5.5775,,,,0.929185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.545,,,,,,,,,,,,,,,,,,3.7121,,,10.6583,,,,,,,,,,,,,5.81518,,,,,,,4.18033,11.0436,,,,,,,,,,,,,
1991-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2741,12.6723,8.35805,,7.0089,3.89139,7.08853,8.53357,4.17088,,4.64256,,,16.3236,14.5883,25.0849,,,,,,,,,,41.5011,8.10266,15.735,9.89227,,6.36484,,,,0.463904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1139,,,,,,,,,,,,,,,,,,3.63139,,,10.5229,,,,,,,,,,,,,6.63607,,,,,,,4.80419,11.3038,,,,,,,,,,,,,
1991-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4499,12.8533,8.20445,,6.47364,3.67786,7.17305,9.1764,4.17855,,5.96018,,,17.1389,13.0707,26.6699,,,,,,,,,,41.4397,8.72941,15.0286,10.2727,,6.35543,,,,0.694827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1588,,,,,,,,,,,,,,,,,,3.54019,,,10.9252,,,,,,,,,,,,,8.03433,,,,,,,5.01335,11.08,,,,,,,,,,,,,
1991-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3049,12.2357,8.2176,,7.50123,4.05301,7.95708,10.4564,4.2754,,5.28231,,,17.9793,14.1754,26.5912,,,,,,,,,,43.1082,8.27909,16.2917,12.0808,,5.5446,,,,0.461851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6846,,,,,,,,,,,,,,,,,,3.52151,,,10.7259,,,,,,,,,,,,,7.88661,,,,,,,4.86548,12.143,,,,,,,,,,,,,
1991-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2475,11.6217,7.59754,,6.60949,3.46379,8.17264,9.65619,3.97123,,5.26678,,,16.4587,11.4959,21.8616,,,,,,,,,,46.4901,8.88972,17.411,12.8309,,6.31804,,,,0.69074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9814,,,,,,,,,,,,,,,,,,3.92864,,,11.2291,,,,,,,,,,,,,6.95292,,,,,,,4.93005,11.2449,,,,,,,,,,,,,
1991-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4725,11.8932,7.99547,,7.03399,3.90166,9.16282,10.9494,4.07632,,5.91642,,,19.54,12.4225,24.3762,,,,,,,,,,44.962,8.24262,17.9682,13.3349,,6.30877,,,,0.459817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5008,,,,,,,,,,,,,,,,,,4.01907,,,11.8652,,,,,,,,,,,,,7.5626,,,,,,,5.45447,11.5384,,,,,,,,,,,,,
1991-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3494,11.9345,8.05638,,7.27314,4.49058,9.42149,11.895,4.28564,,5.8991,,,20.3313,12.3457,25.1189,,,,,,,,,,41.5025,6.9541,16.8504,10.9496,,5.50401,,,,0.45847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.797,,,,,,,,,,,,,,,,,,4.0741,,,12.8078,,,,,,,,,,,,,7.41679,,,,,,,5.04754,11.5742,,,,,,,,,,,,,
1991-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5423,12.1721,7.83461,,8.1034,4.56657,8.95049,11.8883,4.15571,,5.8733,,,18.7816,10.7209,22.6934,,,,,,,,,,44.2309,6.50407,16.8731,12.1995,,5.47994,,,,0.342349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2824,,,,,,,,,,,,,,,,,,4.47149,,,12.6899,,,,,,,,,,,,,8.37443,,,,,,,5.10429,10.698,,,,,,,,,,,,,
1991-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8161,12.3611,7.86046,,8.0916,4.35432,8.6507,12.928,4.42723,,7.16803,,,19.31,10.5876,24.0427,,,,,,,,,,46.7817,6.2851,19.2555,12.0522,,5.47196,,,,0.11395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2025,,,,,,,,,,,,,,,,,,4.25236,,,13.5368,,,,,,,,,,,,,8.73298,,,,,,,5.51012,11.335,,,,,,,,,,,,,
1991-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4475,11.1281,6.83262,,7.55313,4.05542,7.3389,10.7826,4.476,,7.14722,,,16.8991,9.4167,17.3717,,,,,,,,,,47.2658,7.52023,19.8137,13.4386,,4.67664,,,,0.113619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9575,,,,,,,,,,,,,,,,,,3.44745,,,13.5097,,,,,,,,,,,,,7.64207,,,,,,,5.61186,10.4737,,,,,,,,,,,,,
1991-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8782,11.4949,7.20281,,6.08958,3.71874,6.89819,10.3361,4.5706,,7.14204,,,17.3522,8.97678,17.822,,,,,,,,,,46.9409,6.36668,21.4537,11.7502,,5.45212,,,,0.0567685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5437,,,,,,,,,,,,,,,,,,4.04037,,,16.3355,,,,,,,,,,,,,8.6685,,,,,,,5.71231,12.2219,,,,,,,,,,,,,
1992-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3496,10.5841,7.08,,5.39561,3.42772,7.32172,8.69578,4.43836,,7.78003,,,16.5284,8.29543,18.2458,,,,,,,,,,53.6934,7.50389,21.0384,12.6357,,5.05535,,,,0.0566863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5577,,,,,,,,,,,,,,,,,,4.06637,,,14.6498,,,,,,,,,,,,,8.82081,,,,,,,6.19747,11.3104,,,,,,,,,,,,,
1992-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2165,10.3478,6.95021,,5.88816,3.39163,7.43929,8.09758,4.19879,,7.75196,,,16.6904,8.69749,17.601,,,,,,,,,,51.7889,8.30758,21.0582,11.0485,,5.03711,,,,0.0564818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8179,,,,,,,,,,,,,,,,,,4.46617,,,14.4251,,,,,,,,,,,,,10.8071,,,,,,,5.86193,11.6438,,,,,,,,,,,,,
1992-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6962,10.6717,6.99045,,5.85857,4.01175,7.45092,9.31559,3.98208,,7.07026,,,15.4649,7.23771,15.4387,,,,,,,,,,43.8787,6.94961,19.0476,11.6321,,5.0118,,,,0.168594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1603,,,,,,,,,,,,,,,,,,4.42262,,,12.8868,,,,,,,,,,,,,10.1782,,,,,,,5.73396,11.0026,,,,,,,,,,,,,
1992-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.705,11.6366,7.46831,,6.10453,4.60608,8.02,10.7582,4.24146,,7.06012,,,17.1701,7.93435,19.0896,,,,,,,,,,43.6717,6.51907,17.3085,10.8496,,3.8497,,,,0.168352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3291,,,,,,,,,,,,,,,,,,4.59546,,,11.8316,,,,,,,,,,,,,9.63085,,,,,,,5.52897,11.2949,,,,,,,,,,,,,
1992-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.955,12.0327,7.77083,,7.45041,4.67025,8.49096,11.389,4.50334,,7.69092,,,18.2302,9.1788,21.8349,,,,,,,,,,49.3946,6.92972,18.8519,11.5988,,4.61303,,,,0.224148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3907,,,,,,,,,,,,,,,,,,4.98198,,,12.5586,,,,,,,,,,,,,9.41601,,,,,,,5.44972,11.1774,,,,,,,,,,,,,
1992-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.158,11.2548,7.32762,,7.08639,4.79462,7.63406,10.2669,4.59946,,7.02487,,,17.3709,8.39704,18.6489,,,,,,,,,,55.8384,7.32349,21.0616,11.0304,,5.36268,,,,1.34009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4956,,,,,,,,,,,,,,,,,,3.55488,,,11.4811,,,,,,,,,,,,,9.25952,,,,,,,5.39079,11.5145,,,,,,,,,,,,,
1992-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4506,11.9642,8.36732,,9.25998,5.47479,7.9574,12.181,4.92547,,7.64713,,,18.3677,9.95265,20.6687,,,,,,,,,,56.7244,8.35183,21.8687,10.6229,,4.58676,,,,1.33723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4879,,,,,,,,,,,,,,,,,,3.88313,,,13.2145,,,,,,,,,,,,,9.11709,,,,,,,5.28076,11.9686,,,,,,,,,,,,,
1992-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7051,12.4288,8.42861,,10.241,5.8107,7.6929,13.0313,5.32082,,5.08362,,,19.0173,10.9871,22.3372,,,,,,,,,,55.3168,8.11991,23.317,10.2098,,6.09832,,,,1.77791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5422,,,,,,,,,,,,,,,,,,3.36197,,,12.451,,,,,,,,,,,,,8.60826,,,,,,,5.17354,11.8035,,,,,,,,,,,,,
1992-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5952,12.499,8.32903,,10.3794,6.2148,6.89162,13.7611,5.38997,,4.43557,,,18.6193,10.7983,21.4702,,,,,,,,,,54.7304,8.09693,22.7804,9.16284,,5.51096,,,,3.54576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1771,,,,,,,,,,,,,,,,,,3.23721,,,12.6057,,,,,,,,,,,,,8.46127,,,,,,,5.43562,12.386,,,,,,,,,,,,,
1992-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.035,11.9298,7.54515,,9.84236,5.68962,6.62379,12.6701,5.39894,,5.68277,,,17.4219,9.66066,20.0072,,,,,,,,,,52.3959,7.03397,22.231,7.60878,,7.57452,,,,3.42285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6102,,,,,,,,,,,,,,,,,,3.62249,,,13.3188,,,,,,,,,,,,,9.69411,,,,,,,5.29827,12.4787,,,,,,,,,,,,,
1992-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8168,11.6714,7.31507,,9.24545,5.28576,6.95491,12.2519,5.39556,,5.04424,,,16.7125,9.60783,18.1419,,,,,,,,,,43.6541,6.61088,21.0315,7.3448,,6.99657,,,,2.75647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9087,,,,,,,,,,,,,,,,,,3.90231,,,13.7543,,,,,,,,,,,,,10.5408,,,,,,,5.5465,12.604,,,,,,,,,,,,,
1992-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1481,11.807,7.66336,,10.0021,5.47589,6.71235,12.0673,5.69542,,5.72083,,,15.7775,9.10024,18.0398,,,,,,,,,,47.1224,7.02901,23.3013,6.4442,,6.81227,,,,5.51683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5921,,,,,,,,,,,,,,,,,,4.35826,,,13.3851,,,,,,,,,,,,,10.7118,,,,,,,5.65578,12.8871,,,,,,,,,,,,,
1993-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0884,12.2985,8.30864,,10.9483,5.90233,7.31788,13.6893,6.06025,,5.69275,,,15.8715,9.17369,18.7516,,,,,,,,,,43.4705,6.58307,21.878,7.37445,,4.89582,,,,5.70934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.644,,,,,,,,,,,,,,,,,,3.855,,,13.1938,,,,,,,,,,,,,11.5949,,,,,,,5.68727,13.1649,,,,,,,,,,,,,
1993-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.685,13.1253,8.59435,,12.8937,6.53009,7.92855,15.7155,5.85111,,5.33916,,,16.3757,11.1039,21.4247,,,,,,,,,,44.337,7.17507,25.6214,7.92379,,7.13043,,,,6.12704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8369,,,,,,,,,,,,,,,,,,4.28254,,,13.2855,,,,,,,,,,,,,12.2922,,,,,,,5.45753,14.3155,,,,,,,,,,,,,
1993-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1375,14.1201,8.56443,,15.3198,7.4073,8.68906,16.6637,6.48328,,8.47965,,,16.2844,11.4197,21.2359,,,,,,,,,,50.0073,8.58011,26.3678,8.97875,,8.97549,,,,6.97794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2646,,,,,,,,,,,,,,,,,,4.37197,,,12.8646,,,,,,,,,,,,,10.7487,,,,,,,5.20121,14.6061,,,,,,,,,,,,,
1993-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0763,14.589,8.84431,,14.2094,7.25983,8.71416,17.0149,6.25536,,8.87061,,,17.4674,12.6838,24.5926,,,,,,,,,,55.252,12.0452,32.9608,9.46183,,8.95056,,,,8.04583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8962,,,,,,,,,,,,,,,,,,4.24537,,,12.4552,,,,,,,,,,,,,10.5975,,,,,,,5.18676,13.9544,,,,,,,,,,,,,
1993-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1035,15.0612,9.4536,,14.0257,7.82513,8.55458,16.5943,6.73177,,8.9411,,,17.8664,12.8226,25.4633,,,,,,,,,,59.4551,16.5911,33.899,13.317,,10.4278,,,,7.81753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6355,,,,,,,,,,,,,,,,,,4.74159,,,11.8901,,,,,,,,,,,,,11.0712,,,,,,,5.36512,14.4498,,,,,,,,,,,,,
1993-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2102,14.9764,8.56143,,17.6322,7.49253,8.34031,17.6456,6.40634,,9.67278,,,17.329,12.0168,23.9457,,,,,,,,,,59.5145,17.8107,37.3667,12.894,,13.3887,,,,7.15614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6905,,,,,,,,,,,,,,,,,,4.19387,,,11.7493,,,,,,,,,,,,,12.6758,,,,,,,5.49659,12.8303,,,,,,,,,,,,,
1993-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1104,15.0831,9.40229,,14.5978,7.84863,8.38996,17.8841,6.23775,,10.4168,,,17.3974,12.4896,24.1738,,,,,,,,,,65.7494,21.9527,41.2514,13.7876,,14.8763,,,,7.58985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2385,,,,,,,,,,,,,,,,,,4.25631,,,11.6871,,,,,,,,,,,,,13.1213,,,,,,,5.40828,12.1156,,,,,,,,,,,,,
1993-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1708,16.0061,10.0779,,15.9478,9.22707,8.4658,20.1333,7.23701,,11.8721,,,18.4559,12.8488,25.1232,,,,,,,,,,57.258,21.479,38.0013,10.6941,,13.908,,,,7.56888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.032,,,,,,,,,,,,,,,,,,3.84345,,,11.99,,,,,,,,,,,,,13.5732,,,,,,,5.11956,13.2516,,,,,,,,,,,,,
